Date,temp,wind,humidity,barometer,Weather_Label,Elec_kW
11/5/2018,8.41,6.52,0.86,1007.25,16,-1
11/6/2018,11.80,8.61,0.80,1004.78,2,-4
11/7/2018,11.64,17.91,0.76,1006.29,2,-4
11/8/2018,9.33,10.72,0.80,1018.07,2,-4
11/9/2018,7.91,9.14,0.89,1010.82,2,-1
11/10/2018,11.68,16.15,0.87,1000.74,96,0
11/11/2018,11.87,16.57,0.84,1004.47,97,10
11/12/2018,10.26,7.72,0.92,1013.40,2,12
11/13/2018,10.88,15.75,0.81,1022.96,2,3
11/14/2018,7.92,8.63,0.80,1026.50,2,-2
11/15/2018,6.72,7.60,0.73,1023.89,2,-2
11/16/2018,4.59,6.66,0.89,1026.71,16,-5
11/17/2018,4.12,12.10,0.87,1028.50,2,5
11/18/2018,3.13,13.33,0.60,1027.46,2,1
11/19/2018,4.30,20.28,0.77,1018.91,97,3
11/20/2018,3.65,20.38,0.67,1008.00,97,7
11/21/2018,3.38,7.70,0.68,1014.49,2,12
11/22/2018,2.57,7.80,0.73,1018.33,97,-2
11/23/2018,3.81,7.28,0.76,1015.53,2,8
11/24/2018,3.43,7.24,0.61,1010.57,2,-1
11/25/2018,3.47,11.04,0.70,1010.45,16,3
11/26/2018,5.26,9.46,0.94,1011.61,9,3
11/27/2018,4.23,9.04,0.89,1018.45,16,3
11/28/2018,7.75,17.83,0.82,1015.46,97,2
11/29/2018,11.43,18.39,0.78,1009.83,97,6
11/30/2018,10.21,15.83,0.79,1010.11,97,4
12/1/2018,8.02,17.43,0.85,1009.30,97,6
12/2/2018,12.77,20.19,0.89,999.83,0,5
12/3/2018,12.59,20.52,0.85,1000.91,97,-1
12/4/2018,6.43,7.07,0.86,1019.83,97,3
12/5/2018,6.52,10.28,0.90,1019.48,97,6
12/6/2018,11.79,16.11,0.93,1014.98,97,8
12/7/2018,10.11,23.60,0.90,1005.67,97,10
12/8/2018,9.31,26.88,0.79,1002.58,97,10
12/9/2018,8.73,27.77,0.81,1004.58,97,8
12/10/2018,6.11,16.32,0.81,1022.83,97,9
12/11/2018,4.87,6.98,0.80,1025.04,97,9
12/12/2018,1.00,5.83,0.94,1024.66,97,9
12/13/2018,0.70,13.13,0.86,1020.30,2,9
12/14/2018,0.46,7.93,0.91,1022.93,97,12
12/15/2018,0.30,15.57,0.73,1020.43,94,16
12/16/2018,2.66,12.02,0.99,1010.30,16,7
12/17/2018,6.88,15.29,0.89,1017.54,97,10
12/18/2018,7.52,17.63,0.80,1017.60,2,15
12/19/2018,8.23,14.91,0.82,1009.68,97,14
12/20/2018,8.30,18.34,0.84,1009.98,97,11
12/21/2018,11.06,26.06,0.82,1003.90,97,17
12/22/2018,10.17,21.41,0.84,1014.13,97,7
12/23/2018,8.85,13.15,0.96,1017.62,97,9
12/24/2018,6.83,6.91,0.83,1030.22,97,12
12/25/2018,3.00,6.71,0.83,1035.69,2,12
12/26/2018,0.91,6.00,0.88,1032.06,2,10
12/27/2018,1.43,4.93,0.80,1026.80,2,12
12/28/2018,1.41,6.80,0.93,1029.65,16,8
12/29/2018,6.30,15.70,0.90,1031.28,16,13
12/30/2018,8.17,11.83,0.91,1033.38,9,14
1/1/2019,7.75,17.96,0.83,1031.83,97,16
1/2/2019,6.02,13.24,0.69,1038.11,97,15
1/3/2019,5.13,8.46,0.82,1040.15,97,12
1/4/2019,4.73,11.69,0.85,1038.48,97,12
1/5/2019,6.43,16.68,0.93,1034.21,0,10
1/6/2019,5.43,9.54,0.89,1034.37,97,13
1/7/2019,7.04,12.38,0.93,1030.73,16,15
1/8/2019,7.41,29.15,0.78,1020.76,97,11
1/9/2019,4.98,16.70,0.75,1021.96,97,14
1/10/2019,3.43,7.28,0.79,1027.38,97,19
1/11/2019,6.35,15.22,0.93,1025.93,97,14
1/12/2019,7.41,19.59,0.89,1020.20,97,13
1/13/2019,9.36,25.69,0.90,1009.42,96,13
1/14/2019,6.67,19.11,0.81,1015.70,97,12
1/15/2019,6.21,16.77,0.84,1019.19,97,20
1/16/2019,6.30,21.76,0.81,1008.80,96,14
1/17/2019,4.35,17.81,0.88,1006.15,97,18
1/18/2019,0.35,7.74,0.96,1018.67,34,17
1/19/2019,-1.19,10.19,0.87,1014.83,2,12
1/20/2019,-2.05,7.02,0.79,1016.91,2,17
1/21/2019,-2.13,4.75,0.80,1021.75,2,17
1/22/2019,-1.18,13.75,0.85,1005.98,2,13
1/23/2019,-0.61,10.59,0.84,999.84,97,10
1/24/2019,0.33,6.31,0.86,1010.96,34,14
1/25/2019,0.91,12.28,0.97,1013.65,16,16
1/26/2019,7.11,18.40,0.95,1005.09,16,14
1/27/2019,6.22,23.24,0.88,987.73,0,16
1/28/2019,3.94,26.49,0.86,998.38,97,15
1/29/2019,2.02,13.19,0.79,1002.62,2,18
1/30/2019,0.96,10.85,0.88,993.63,2,12
2/1/2019,2.30,8.28,0.93,988.15,0,16
2/2/2019,2.85,10.15,0.94,999.28,9,7
2/3/2019,3.64,10.75,0.83,1020.75,2,15
2/4/2019,2.60,20.47,0.83,1024.13,2,14
2/5/2019,4.07,11.87,0.88,1026.22,96,15
2/6/2019,5.20,15.13,0.87,1020.70,2,19
2/7/2019,8.46,23.80,0.76,1009.35,97,14
2/8/2019,8.34,26.34,0.82,1007.32,96,14
2/9/2019,8.94,25.96,0.72,1003.77,97,17
2/10/2019,7.63,26.57,0.85,995.67,0,13
2/11/2019,5.27,14.84,0.81,1020.45,2,17
2/12/2019,4.46,10.69,0.84,1034.04,97,12
2/13/2019,5.11,12.09,0.77,1035.45,97,17
2/14/2019,4.36,5.14,0.76,1034.41,2,16
2/15/2019,7.83,6.86,0.64,1028.69,176,16
2/16/2019,6.41,7.91,0.71,1025.15,2,13
2/17/2019,7.82,8.56,0.63,1020.24,2,14
2/18/2019,7.86,8.23,0.66,1016.89,2,14
2/19/2019,8.28,14.15,0.76,1019.20,97,18
2/20/2019,7.61,10.48,0.73,1022.59,2,16
2/21/2019,9.36,11.27,0.80,1027.07,2,19
2/22/2019,9.23,6.91,0.89,1035.63,16,16
2/23/2019,6.91,8.28,0.82,1036.26,16,16
2/24/2019,7.12,4.86,0.57,1036.53,2,14
2/25/2019,9.56,4.94,0.52,1036.67,2,21
2/26/2019,8.65,3.74,0.68,1033.46,2,17
2/27/2019,9.49,6.17,0.67,1025.47,2,18
2/28/2019,9.27,14.98,0.81,1016.48,2,16
3/1/2019,7.50,16.30,0.88,1016.15,0,15
3/2/2019,8.72,13.49,0.85,1013.81,96,17
3/3/2019,11.79,25.85,0.79,1004.53,97,20
3/4/2019,9.25,29.02,0.71,994.52,97,19
3/5/2019,7.77,19.27,0.75,1005.35,122,16
3/6/2019,10.85,18.98,0.76,997.70,2,12
3/7/2019,9.50,25.70,0.76,993.72,122,17
3/8/2019,8.52,18.10,0.73,1010.48,122,18
3/9/2019,10.19,26.65,0.78,1010.59,0,14
3/10/2019,7.92,36.29,0.66,1010.25,97,18
3/11/2019,5.81,24.96,0.71,1020.26,122,14
3/12/2019,7.29,25.53,0.68,1012.18,2,16
3/13/2019,7.30,26.32,0.76,1005.64,97,11
3/14/2019,8.93,25.24,0.75,1004.43,2,11
3/15/2019,10.41,23.28,0.85,1006.50,0,13
3/16/2019,10.82,24.69,0.77,1006.60,96,18
3/17/2019,7.54,24.25,0.74,1003.77,122,18
3/18/2019,5.98,14.91,0.72,1018.70,122,14
3/19/2019,6.26,7.32,0.76,1028.00,97,19
3/20/2019,10.35,8.72,0.79,1032.93,97,15
3/21/2019,9.15,6.77,0.85,1033.81,16,13
3/22/2019,9.81,8.19,0.82,1029.23,16,13
3/23/2019,9.91,9.98,0.79,1030.11,16,19
3/24/2019,7.79,11.79,0.67,1028.28,97,14
3/25/2019,7.87,24.98,0.72,1026.48,122,18
3/26/2019,8.26,13.02,0.70,1032.23,94,14
3/27/2019,9.08,6.10,0.70,1033.73,96,10
3/28/2019,9.68,5.11,0.74,1034.95,94,18
3/29/2019,10.05,5.30,0.74,1029.25,2,22
3/30/2019,12.04,6.93,0.65,1021.59,97,10
4/1/2019,8.91,13.72,0.61,1020.11,2,12
4/2/2019,9.35,11.71,0.79,1005.90,2,14
4/3/2019,6.62,11.91,0.82,1000.83,2,17
4/4/2019,5.23,7.36,0.80,1000.11,2,8
4/5/2019,7.47,9.81,0.74,1005.13,97,13
4/6/2019,10.56,8.53,0.74,1004.37,16,6
4/7/2019,14.13,7.51,0.72,1004.70,16,14
4/8/2019,11.50,7.66,0.86,1010.00,16,11
4/9/2019,11.22,11.74,0.76,1011.46,2,6
4/10/2019,8.40,17.64,0.58,1015.62,2,6
4/11/2019,6.33,14.04,0.59,1022.76,97,9
4/12/2019,5.38,12.49,0.56,1024.96,2,9
4/13/2019,3.87,13.15,0.65,1025.26,97,8
4/14/2019,4.63,10.74,0.71,1024.61,2,6
4/15/2019,8.74,13.28,0.65,1022.49,2,15
4/16/2019,12.62,12.68,0.57,1015.45,2,8
4/17/2019,12.19,7.11,0.76,1020.23,2,3
4/18/2019,15.02,12.77,0.57,1023.09,2,10
4/19/2019,17.29,11.89,0.43,1026.36,2,4
4/20/2019,17.91,8.98,0.44,1027.36,2,4
4/21/2019,17.36,7.81,0.43,1019.81,97,7
4/22/2019,17.54,11.30,0.44,1007.65,2,16
4/23/2019,15.67,14.89,0.51,998.20,2,13
4/24/2019,16.09,17.22,0.69,998.00,2,15
4/25/2019,11.52,14.13,0.83,1004.43,2,15
4/26/2019,12.64,12.34,0.67,1012.00,2,18
4/27/2019,11.27,19.61,0.66,1011.80,97,7
4/28/2019,8.73,10.38,0.82,1017.49,0,9
4/29/2019,9.63,6.85,0.76,1024.37,16,9
4/30/2019,11.53,9.32,0.78,1023.32,0,15
5/1/2019,11.04,7.64,0.73,1018.02,96,15
5/2/2019,9.91,10.36,0.87,1012.24,16,9
5/3/2019,9.72,10.02,0.73,1013.11,122,10
5/4/2019,6.88,16.60,0.75,1012.96,97,9
5/5/2019,7.85,15.19,0.67,1021.47,97,11
5/6/2019,8.09,12.63,0.67,1021.30,97,12
5/7/2019,9.51,6.93,0.61,1016.69,97,12
5/8/2019,10.65,13.96,0.79,1000.10,2,15
5/9/2019,11.43,10.80,0.79,997.72,2,4
5/10/2019,11.34,9.77,0.82,1008.60,97,4
5/11/2019,11.66,15.23,0.70,1015.87,97,9
5/12/2019,10.33,11.75,0.61,1033.75,97,9
5/13/2019,10.96,12.55,0.56,1038.53,97,-6
5/14/2019,11.50,14.17,0.55,1033.17,97,-4
5/15/2019,12.81,11.30,0.49,1026.00,97,15
5/16/2019,13.00,11.74,0.52,1017.44,97,-11
5/17/2019,11.72,10.53,0.76,1007.68,96,9
5/18/2019,14.83,5.33,0.72,1005.88,176,6
5/19/2019,14.50,13.15,0.83,1006.43,16,6
5/20/2019,12.43,15.61,0.91,1009.37,96,8
5/21/2019,12.44,22.77,0.82,1015.46,96,-4
5/22/2019,14.60,9.79,0.63,1019.79,97,1
5/23/2019,15.91,8.09,0.58,1017.77,97,1
5/24/2019,16.85,11.47,0.54,1015.57,97,-3
5/25/2019,13.87,6.83,0.74,1017.66,2,10
5/26/2019,15.38,15.79,0.75,1014.06,97,2
5/27/2019,15.46,12.46,0.69,1009.72,97,7
5/28/2019,12.74,11.28,0.82,1010.07,97,3
5/29/2019,13.37,8.42,0.68,1020.16,97,3
5/30/2019,17.32,17.57,0.73,1022.09,96,1
6/1/2019,19.44,6.13,0.69,1021.00,97,4
6/2/2019,23.19,12.73,0.62,1012.94,97,2
6/3/2019,18.42,11.08,0.68,1013.33,97,0
6/4/2019,18.02,11.45,0.76,1008.19,176,-11
6/5/2019,16.06,11.38,0.88,1007.02,2,5
6/6/2019,13.96,15.09,0.76,1011.20,97,3
6/7/2019,14.56,18.77,0.75,1008.31,97,7
6/8/2019,15.08,31.13,0.62,1014.19,97,-7
6/9/2019,15.32,8.00,0.64,1021.55,97,0
6/10/2019,17.02,7.94,0.74,1012.67,97,8
6/11/2019,15.36,9.38,0.68,1011.84,97,-11
6/12/2019,14.71,8.67,0.83,1009.33,122,-11
6/13/2019,14.37,15.93,0.78,1010.48,122,-8
6/14/2019,17.15,10.13,0.77,1013.02,97,-17
6/15/2019,16.13,9.21,0.85,1013.63,97,0
6/16/2019,17.27,11.67,0.72,1019.15,97,-5
6/17/2019,19.65,7.24,0.66,1019.24,97,-6
6/18/2019,22.17,5.44,0.62,1013.94,176,8
6/19/2019,19.74,10.35,0.79,1007.41,97,-6
6/20/2019,17.46,14.83,0.76,1012.21,97,2
6/21/2019,16.04,11.85,0.64,1019.23,97,13
6/22/2019,18.00,9.13,0.64,1020.84,97,-1
6/23/2019,22.57,10.30,0.65,1017.24,176,4
6/24/2019,25.04,9.06,0.66,1016.96,176,-4
6/25/2019,26.41,11.93,0.66,1016.39,97,4
6/26/2019,20.75,13.70,0.78,1024.41,16,5
6/27/2019,18.98,16.17,0.68,1027.57,97,-4
6/28/2019,19.43,12.40,0.64,1024.64,97,-8
6/29/2019,24.16,8.91,0.53,1017.50,2,11
6/30/2019,22.83,13.83,0.62,1014.52,97,-2
7/1/2019,19.00,16.79,0.65,1018.74,97,6
7/2/2019,18.68,10.68,0.62,1022.81,97,4
7/3/2019,16.94,13.85,0.62,1025.23,97,3
7/4/2019,16.71,8.62,0.59,1024.60,97,-6
7/5/2019,20.23,11.54,0.59,1018.13,97,-6
7/6/2019,18.63,11.94,0.70,1012.54,97,-13
7/7/2019,16.75,11.05,0.63,1015.59,97,-11
7/8/2019,15.32,13.21,0.63,1020.28,122,-13
7/9/2019,15.78,7.31,0.63,1021.49,97,-12
7/10/2019,17.38,5.93,0.64,1019.58,96,9
7/11/2019,20.18,10.96,0.64,1013.02,176,-9
7/12/2019,18.35,14.63,0.74,1012.71,97,-2
7/13/2019,17.57,16.04,0.78,1018.74,122,15
7/14/2019,16.47,12.06,0.73,1020.70,96,0
7/15/2019,15.38,9.02,0.75,1020.56,96,-8
7/16/2019,16.91,6.74,0.68,1019.28,96,-7
7/17/2019,18.42,4.23,0.71,1015.17,97,-19
7/18/2019,19.24,12.30,0.68,1011.50,97,-7
7/19/2019,20.46,10.50,0.64,1013.19,97,-4
7/20/2019,21.52,14.30,0.64,1010.65,97,1
7/21/2019,19.70,10.70,0.68,1019.89,97,2
7/22/2019,21.91,10.34,0.61,1022.94,97,0
7/23/2019,25.70,6.91,0.57,1019.41,97,-4
7/24/2019,28.33,9.78,0.52,1013.63,176,-1
7/25/2019,29.68,10.60,0.53,1012.98,2,-10
7/26/2019,27.69,15.11,0.53,1008.82,176,-15
7/27/2019,20.27,13.80,0.86,1003.84,97,2
7/28/2019,17.91,14.37,0.93,1004.39,96,-1
7/29/2019,19.54,6.63,0.67,1010.89,97,10
7/30/2019,21.38,13.76,0.60,1010.96,97,-1
8/1/2019,19.18,11.42,0.71,1016.64,2,-2
8/2/2019,18.89,16.76,0.80,1016.22,122,-8
8/3/2019,18.84,7.04,0.78,1018.27,96,-3
8/4/2019,20.30,5.55,0.72,1015.39,176,4
8/5/2019,21.69,12.98,0.65,1010.93,97,-1
8/6/2019,20.30,14.13,0.61,1010.04,97,1
8/7/2019,20.47,16.72,0.60,1007.81,97,-3
8/8/2019,20.09,11.89,0.66,1011.11,97,-14
8/9/2019,20.98,12.71,0.82,1006.47,2,-4
8/10/2019,21.35,26.31,0.60,1009.35,97,-2
8/11/2019,18.60,15.35,0.63,1014.33,97,-11
8/12/2019,16.68,11.74,0.76,1014.64,2,-13
8/13/2019,14.82,12.11,0.81,1017.50,97,-1
8/14/2019,15.85,11.26,0.79,1016.17,2,-4
8/15/2019,18.19,18.00,0.78,1011.23,97,-14
8/16/2019,18.36,12.56,0.73,1014.91,97,-10
8/17/2019,18.46,15.04,0.86,1007.43,96,-6
8/18/2019,17.34,12.23,0.81,1006.89,2,-8
8/19/2019,17.20,17.17,0.66,1015.24,2,-15
8/20/2019,16.98,13.66,0.68,1022.64,2,-15
8/21/2019,16.40,4.93,0.67,1027.22,2,-17
8/22/2019,17.74,6.59,0.66,1025.41,97,-14
8/23/2019,18.85,5.39,0.68,1024.93,2,-17
8/24/2019,21.55,5.94,0.63,1020.04,2,-16
8/25/2019,23.36,3.80,0.58,1018.40,176,-14
8/26/2019,24.76,5.07,0.62,1017.67,97,-7
8/27/2019,26.04,4.70,0.59,1014.45,2,-12
8/28/2019,23.55,12.04,0.65,1013.81,97,-8
8/29/2019,19.50,11.37,0.74,1019.13,96,-9
8/30/2019,18.15,6.91,0.69,1022.47,97,-5
9/1/2019,17.47,13.04,0.66,1015.57,97,-16
9/2/2019,16.22,9.22,0.61,1023.13,97,2
9/3/2019,16.96,13.07,0.72,1023.38,96,-1
9/4/2019,16.27,14.25,0.80,1016.40,2,0
9/5/2019,13.63,15.02,0.81,1021.00,97,-4
9/6/2019,13.74,13.45,0.69,1023.17,97,-1
9/7/2019,14.80,12.36,0.79,1019.18,97,-2
9/8/2019,14.68,11.64,0.66,1020.06,97,5
9/9/2019,13.19,6.04,0.70,1015.87,97,8
9/10/2019,13.74,5.68,0.71,1017.74,2,-6
9/11/2019,15.15,12.78,0.86,1021.50,2,-8
9/12/2019,19.61,15.43,0.75,1027.02,97,3
9/13/2019,18.60,12.60,0.76,1032.02,122,0
9/14/2019,15.98,6.56,0.68,1031.98,97,-13
9/15/2019,15.34,7.89,0.71,1024.18,2,-4
9/16/2019,16.35,8.23,0.82,1020.71,2,-13
9/17/2019,14.83,11.40,0.66,1022.88,122,-13
9/18/2019,12.53,6.70,0.68,1027.32,97,-13
9/19/2019,13.24,6.56,0.68,1030.38,122,-14
9/20/2019,13.57,9.57,0.60,1027.35,2,-10
9/21/2019,15.88,12.10,0.54,1016.60,2,10
9/22/2019,18.35,11.71,0.65,1008.00,2,0
9/23/2019,16.96,11.43,0.78,1013.09,97,-2
9/24/2019,15.55,13.91,0.83,1008.11,2,-9
9/25/2019,15.23,15.74,0.89,1004.83,96,0
9/26/2019,16.33,16.39,0.91,1006.76,0,1
9/27/2019,15.51,16.40,0.83,1007.96,97,-7
9/28/2019,15.31,20.54,0.82,1010.42,97,9
9/29/2019,16.00,23.36,0.81,1001.04,96,-6
9/30/2019,15.62,19.66,0.74,1009.19,122,-4
10/1/2019,15.90,14.92,0.89,1001.17,97,-4
10/2/2019,11.43,14.55,0.79,1011.43,97,-10
10/3/2019,10.72,10.55,0.82,1018.11,97,-8
10/4/2019,11.57,16.02,0.89,1005.72,2,0
10/5/2019,10.08,10.13,0.86,1014.48,96,-8
10/6/2019,11.07,13.00,0.90,1010.63,97,2
10/7/2019,10.65,9.56,0.91,1015.46,16,6
10/8/2019,13.79,15.50,0.87,1008.10,97,3
10/9/2019,12.19,18.49,0.83,1006.70,97,1
10/10/2019,12.87,18.11,0.74,1011.74,97,2
10/11/2019,14.67,21.83,0.78,1011.63,97,-5
10/12/2019,16.26,16.53,0.78,1008.96,122,15
10/13/2019,17.92,16.13,0.82,1007.58,97,0
10/14/2019,16.15,9.69,0.87,1009.29,97,0
10/15/2019,15.38,10.71,0.83,1005.96,97,-6
10/16/2019,12.96,16.06,0.90,1007.33,97,-8
10/17/2019,13.55,12.61,0.85,1008.52,2,-9
10/18/2019,13.21,18.32,0.77,1005.13,2,0
10/19/2019,12.65,13.07,0.82,1004.13,97,-15
10/20/2019,10.67,5.73,0.92,1008.13,16,-6
10/21/2019,12.02,11.30,0.91,1014.52,0,-7
10/22/2019,12.98,9.00,0.87,1022.74,0,-9
10/23/2019,13.17,8.92,0.87,1014.69,2,1
10/24/2019,15.10,15.54,0.80,1007.27,97,-6
10/25/2019,13.78,19.30,0.82,1016.54,97,-10
10/26/2019,16.88,21.92,0.70,1012.67,97,-1
10/27/2019,10.55,14.27,0.76,1020.08,97,-5
10/28/2019,7.91,4.39,0.81,1023.55,97,-6
10/29/2019,8.11,9.22,0.77,1024.76,2,8
10/30/2019,5.28,11.36,0.83,1025.94,2,7
11/1/2019,8.94,11.10,0.94,1004.67,94,7
11/2/2019,13.67,22.75,0.78,988.29,97,3
11/3/2019,10.86,11.02,0.92,984.00,97,1
11/4/2019,10.73,12.75,0.86,987.41,97,1
11/5/2019,9.43,9.17,0.85,995.67,97,-1
11/6/2019,9.25,6.10,0.87,1002.04,97,0
11/7/2019,7.76,13.33,0.87,996.91,97,8
11/8/2019,5.85,7.35,0.85,1005.27,2,-1
11/9/2019,6.00,13.09,0.86,1007.53,97,4
11/10/2019,3.44,4.88,0.86,1011.29,97,-4
11/11/2019,6.05,16.60,0.87,1003.84,94,4
11/12/2019,5.55,18.51,0.82,999.94,97,4
11/13/2019,6.75,14.33,0.87,999.52,97,4
11/14/2019,5.32,13.66,0.86,999.55,2,4
11/15/2019,4.13,11.85,0.85,1000.75,97,5
11/16/2019,3.76,6.62,0.84,1007.49,97,-7
11/17/2019,3.92,6.56,0.87,1010.79,97,2
11/18/2019,6.33,12.63,0.84,1009.56,97,3
11/19/2019,4.96,10.71,0.78,1016.60,97,2
11/20/2019,0.87,7.89,0.88,1016.30,2,12
11/21/2019,0.60,9.96,0.92,1007.51,34,14
11/22/2019,6.29,13.50,0.85,1001.96,2,14
11/23/2019,6.13,11.59,0.85,997.26,2,8
11/24/2019,4.76,4.20,0.94,1005.80,16,6
11/25/2019,7.02,9.85,0.88,1007.65,97,10
11/26/2019,10.40,13.46,0.89,1001.25,97,9
11/27/2019,10.68,21.04,0.88,987.81,0,11
11/28/2019,9.74,20.20,0.89,992.65,95,10
11/29/2019,7.24,9.61,0.76,1012.04,97,10
11/30/2019,2.68,5.91,0.90,1022.79,2,13
12/1/2019,2.38,12.34,0.84,1020.68,2,11
12/2/2019,4.69,7.96,0.89,1027.22,97,15
12/3/2019,3.64,6.83,0.90,1028.28,16,16
12/4/2019,0.87,4.74,0.92,1022.04,34,10
12/5/2019,0.72,11.23,0.93,1020.23,16,6
12/6/2019,5.44,24.92,0.90,1009.73,97,7
12/7/2019,9.63,17.11,0.77,1012.46,97,15
12/8/2019,9.68,26.95,0.78,1002.68,97,12
12/9/2019,7.15,24.87,0.82,1003.60,159,12
12/10/2019,5.49,20.04,0.75,1020.49,2,7
12/11/2019,6.37,16.52,0.89,1006.98,97,13
12/12/2019,4.79,21.02,0.84,995.91,97,12
12/13/2019,6.00,18.71,0.88,978.06,65,11
12/14/2019,6.46,21.57,0.80,990.24,97,11
12/15/2019,7.92,20.81,0.74,999.00,97,14
12/16/2019,7.44,9.29,0.92,1003.52,97,13
12/17/2019,10.81,14.34,0.81,1000.28,97,14
12/18/2019,6.83,11.30,0.88,1013.26,2,9
12/19/2019,11.45,16.60,0.80,1005.04,2,9
12/20/2019,11.43,21.52,0.75,986.70,2,11
12/21/2019,8.04,17.71,0.82,986.69,2,8
12/22/2019,8.27,16.58,0.91,984.13,97,9
12/23/2019,8.02,16.32,0.86,1006.28,97,11
12/24/2019,9.24,21.00,0.84,1009.59,97,11
12/25/2019,7.40,15.55,0.86,1020.81,0,16
12/26/2019,3.32,8.62,0.93,1022.19,34,9
12/27/2019,6.45,8.30,0.92,1027.21,97,9
12/28/2019,3.09,6.04,0.89,1038.49,2,14
12/29/2019,0.81,5.53,0.86,1036.23,2,12
12/30/2019,5.57,11.51,0.51,1030.53,2,9
